asdf_id,ltdr_avhrr_ndvi_v5_yearly.2012.max,ltdr_avhrr_ndvi_v5_yearly.2012.mean,ltdr_avhrr_ndvi_v5_yearly.2012.min,ltdr_avhrr_ndvi_v5_yearly.2012.count,ltdr_avhrr_ndvi_v5_yearly.2013.max,ltdr_avhrr_ndvi_v5_yearly.2013.mean,ltdr_avhrr_ndvi_v5_yearly.2013.min,ltdr_avhrr_ndvi_v5_yearly.2013.count,ltdr_avhrr_ndvi_v5_yearly.2014.max,ltdr_avhrr_ndvi_v5_yearly.2014.mean,ltdr_avhrr_ndvi_v5_yearly.2014.min,ltdr_avhrr_ndvi_v5_yearly.2014.count,ltdr_avhrr_ndvi_v5_yearly.2015.max,ltdr_avhrr_ndvi_v5_yearly.2015.mean,ltdr_avhrr_ndvi_v5_yearly.2015.min,ltdr_avhrr_ndvi_v5_yearly.2015.count,ltdr_avhrr_ndvi_v5_yearly.2016.max,ltdr_avhrr_ndvi_v5_yearly.2016.mean,ltdr_avhrr_ndvi_v5_yearly.2016.min,ltdr_avhrr_ndvi_v5_yearly.2016.count,ltdr_avhrr_ndvi_v5_yearly.2017.max,ltdr_avhrr_ndvi_v5_yearly.2017.mean,ltdr_avhrr_ndvi_v5_yearly.2017.min,ltdr_avhrr_ndvi_v5_yearly.2017.count,ltdr_avhrr_ndvi_v5_yearly.2018.max,ltdr_avhrr_ndvi_v5_yearly.2018.mean,ltdr_avhrr_ndvi_v5_yearly.2018.min,ltdr_avhrr_ndvi_v5_yearly.2018.count,ltdr_avhrr_ndvi_v5_yearly.2019.max,ltdr_avhrr_ndvi_v5_yearly.2019.mean,ltdr_avhrr_ndvi_v5_yearly.2019.min,ltdr_avhrr_ndvi_v5_yearly.2019.count,ltdr_avhrr_ndvi_v5_yearly.2020.max,ltdr_avhrr_ndvi_v5_yearly.2020.mean,ltdr_avhrr_ndvi_v5_yearly.2020.min,ltdr_avhrr_ndvi_v5_yearly.2020.count,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
259,7754.91666667,6466.06130082,5072.0,176.459991455,8018.0,6676.67539032,4915.33333333,176.459991455,7863.33333333,6695.4077753,4928.5,176.459991455,7942.66666667,6709.68675709,4871.33333333,176.459991455,7877.08333333,6057.79523794,4039.54545455,176.459991455,7892.41666667,6474.51071717,4703.44444444,176.459991455,7914.08333333,6450.89144219,4930.58333333,176.459991455,8860.33333333,6658.49369704,3989.1,176.459991455,8430.5,6373.7960378,2533.0,174.459991455,ADM3,259,259,BOL,BOL-ADM3-33444609B3158247,Cabezas,ADM3
260,6435.08333333,6128.57745526,5522.44444444,22.3600006104,6261.83333333,5811.90514897,5187.72727273,22.3600006104,6487.6,6025.73998681,5714.0,22.3600006104,6116.33333333,5732.50051587,5323.27272727,22.3600006104,5876.83333333,5338.22310089,4751.4,22.3600006104,6052.72727273,5748.43002466,5260.0,22.3600006104,6175.58333333,5900.22146483,5512.58333333,22.3600006104,6543.8,5422.4447125,3658.57142857,22.3600006104,9788.0,6415.04066807,1421.0,22.3600006104,ADM3,260,260,BOL,BOL-ADM3-33444609B36360155,Cotoca,ADM3
261,8132.28571429,7425.0414001,5734.09090909,337.539978027,8262.5,7570.4139951,5753.83333333,337.539978027,8014.77777778,7254.0771062,5404.3,337.539978027,7865.25,7129.30272149,5155.41666667,337.539978027,7858.3,7238.50390376,5175.66666667,337.539978027,7972.25,7286.30580866,5514.25,337.539978027,8333.66666667,7259.84303801,5912.91666667,337.539978027,8790.91666667,7232.65087209,4290.42857143,337.539978027,9249.5,7407.57809324,3355.33333333,337.539978027,ADM3,261,261,BOL,BOL-ADM3-33444609B82294182,Yapacaní,ADM3
262,7010.33333333,5685.72609481,4772.2,155.649993896,7469.45454545,5997.69251228,4929.45454545,155.649993896,7023.36363636,5748.60278424,4863.63636364,155.649993896,7000.5,5793.62080373,4990.0,155.649993896,7085.0,5252.81156626,3904.66666667,155.649993896,6911.58333333,5519.93684633,4574.3,155.649993896,6566.08333333,5474.00984432,4871.90909091,155.649993896,7911.75,5611.28242264,3486.85714286,155.649993896,9642.0,6922.22579998,2340.0,141.869995117,ADM3,262,262,BOL,BOL-ADM3-33444609B81436946,Cuatro Cañadas,ADM3
263,7496.09090909,7187.56854562,6639.58333333,18.7600002289,7641.0,7351.38982972,6862.0,18.7600002289,7456.5,7167.86495717,6256.6,18.7600002289,7240.7,6853.11587393,6385.27272727,18.7600002289,7437.08333333,6941.69056177,6342.2,18.7600002289,7322.83333333,6968.15056506,6353.54545455,18.7600002289,7274.0,6741.76020024,6124.16666667,18.7600002289,8758.0,7794.23434498,6311.4,18.7600002289,8091.0,7113.90640628,6305.0,17.9700012207,ADM3,263,263,BOL,BOL-ADM3-33444609B34841445,San Ramón,ADM3
264,7750.88888889,7076.35267467,6383.71428571,79.9199981689,7976.0,7271.21460114,6495.44444444,79.9199981689,7670.7,6941.49967997,6093.55555556,79.9199981689,7509.4,6819.88909465,6082.77777778,79.9199981689,7906.8,6907.59854914,6122.18181818,79.9199981689,7573.75,6893.60045125,6246.16666667,79.9199981689,7827.66666667,6899.37069579,5899.66666667,79.9199981689,8758.0,7450.38436769,5577.85714286,79.9199981689,9463.0,7220.72471137,5077.66666667,79.9199981689,ADM3,264,264,BOL,BOL-ADM3-33444609B57224915,San Javier,ADM3
265,7526.55555556,6917.87650474,6062.90909091,332.149993896,7923.11111111,7419.44891092,6619.0,332.149993896,7632.5,7102.65905817,6274.90909091,332.149993896,7457.83333333,6868.06835169,6007.83333333,332.149993896,7697.0,7274.84656362,6104.9,332.149993896,7523.27272727,6910.90677112,6050.41666667,332.149993896,7520.66666667,6823.27145024,5927.27272727,332.149993896,8617.2,7235.81771768,5530.0,332.149993896,9145.5,7174.8958639,3738.5,329.75,ADM3,265,265,BOL,BOL-ADM3-33444609B78704867,San Miguel,ADM3
266,8173.66666667,7463.57775647,4058.375,388.510009766,8168.4,7556.11144768,4174.3,388.510009766,7904.72727273,7153.64302738,3421.4,388.510009766,8464.0,7114.96889919,3459.125,388.510009766,8077.0,7338.11598225,3045.63636364,388.510009766,7927.2,7092.37955527,3297.7,388.510009766,8438.75,6751.14590309,3915.33333333,388.510009766,8558.0,6007.35599052,1763.66666667,377.91998291,9798.0,6410.05432601,0.0,261.369995117,ADM3,266,266,BOL,BOL-ADM3-33444609B25395901,Villa Tunari,ADM3
267,8173.66666667,7653.54073169,6834.58333333,102.220001221,8168.4,7734.46476024,7087.75,102.220001221,7851.77777778,7367.15170485,6619.1,102.220001221,7799.6,7172.01318453,6253.9,102.220001221,7901.45454545,7445.02217196,6675.33333333,102.220001221,7927.2,7399.32107295,6701.1,102.220001221,8142.0,7296.72038959,5690.0,102.220001221,8659.54545455,7483.08977119,3757.0,102.220001221,9478.0,7148.35211593,4105.5,102.220001221,ADM3,267,267,BOL,BOL-ADM3-33444609B24552917,Chimoré,ADM3
268,8021.8,6243.11849687,3353.45454545,70.1999969482,8117.8,6326.3535059,3483.91666667,70.1999969482,7870.0,5419.30609219,3178.1,68.1999969482,8464.0,6042.87802756,3498.0,70.1999969482,8076.5,6047.76804348,3436.0,70.1999969482,8177.33333333,6039.42587115,3883.5,70.1999969482,7780.0,5767.20378037,4361.09090909,70.1999969482,7077.5,4852.60326267,1011.0,67.6999969482,8990.0,4745.91986526,0.0,68.1999969482,ADM3,268,268,BOL,BOL-ADM3-33444609B18430420,Tiraque,ADM3
269,7919.55555556,7544.65243857,6986.36363636,27.0699996948,7870.2,7519.18686124,7062.33333333,27.0699996948,7649.42857143,7313.24131836,6502.14285714,27.0699996948,8098.0,7124.53929332,6253.9,27.0699996948,7856.22222222,7490.87987005,6890.4,27.0699996948,7698.2,7003.19955965,6099.66666667,27.0699996948,7229.75,6432.00194362,5118.28571429,27.0699996948,7361.0,5925.75686553,3757.0,26.3199996948,8638.0,6521.01620275,0.0,27.0599994659,ADM3,269,269,BOL,BOL-ADM3-33444609B95602913,Shinahota,ADM3
270,6410.58333333,6072.7795533,5676.36363636,9.40999984741,6381.25,6122.08028667,6002.25,9.40999984741,6335.33333333,6007.36557042,5774.54545455,9.40999984741,6201.45454545,5893.44099937,5589.11111111,9.40999984741,5730.36363636,5477.94823594,5179.08333333,9.40999984741,6327.75,5984.24068072,5688.33333333,9.40999984741,6670.33333333,6018.00261492,5644.25,9.40999984741,7069.5,6301.85232431,5364.6,9.40999984741,6823.0,6286.06578482,5758.5,9.40999984741,ADM3,270,270,BOL,BOL-ADM3-33444609B71154134,Montero,ADM3
271,8074.2,7423.78487986,6377.75,314.940002441,8181.66666667,7671.52538835,6728.27272727,314.940002441,8068.33333333,7253.53850009,6233.22222222,314.940002441,7835.55555556,7069.49512006,5966.7,314.940002441,8065.54545455,7263.4421853,5373.71428571,314.940002441,7779.125,7194.89963627,5751.1,314.940002441,8109.16666667,7328.2479357,5882.4,314.940002441,8667.72727273,7426.17229733,5330.75,314.940002441,9908.0,7412.8840831,3631.0,305.100006104,ADM3,271,271,BOL,BOL-ADM3-33444609B46709169,Ascención de Guarayos,ADM3
272,7926.75,7059.62900123,6073.7,342.619995117,8060.3,7289.30160079,6137.0,342.619995117,7878.5,6958.6280303,5617.375,342.619995117,7663.09090909,6793.53124594,4417.42857143,342.619995117,7757.33333333,6781.8432263,5353.7,342.619995117,7804.72727273,6906.71162897,4620.75,342.619995117,8132.66666667,7017.07066366,4634.77777778,342.619995117,8770.66666667,6882.66753738,3902.4,342.619995117,9939.0,6978.93508803,2993.0,336.940002441,ADM3,272,272,BOL,BOL-ADM3-33444609B55665100,San Andrés,ADM3
273,4705.41666667,3714.24647721,3035.16666667,13.0899991989,5358.55555556,3809.1251177,3309.33333333,13.0899991989,4274.8,3559.83901483,3194.6,13.0899991989,4491.66666667,3732.73409937,3295.75,13.0899991989,4962.45454545,3741.44865654,3135.83333333,13.0899991989,4861.36363636,4149.58732945,3710.66666667,13.0899991989,5962.09090909,5181.0564731,4596.5,13.0899991989,6055.0,3943.81633907,3047.54545455,13.0899991989,8503.5,6484.27645076,3689.0,13.0899991989,ADM3,273,273,BOL,BOL-ADM3-33444609B36270672,Vacas,ADM3
274,6919.6,4235.78572883,3301.75,33.2299995422,6767.28571429,4458.57865787,3329.5,33.2299995422,6110.75,4131.26014469,3296.58333333,33.2299995422,5575.57142857,4230.88049997,3631.5,33.2299995422,6571.1,4084.13084812,3215.08333333,33.2299995422,6749.0,4431.13820944,3678.41666667,33.2299995422,6549.0,5295.03462256,4361.09090909,33.2299995422,6772.25,5204.47203803,3047.54545455,33.2299995422,9082.0,6251.00327093,3130.0,33.2299995422,ADM3,274,274,BOL,BOL-ADM3-33444609B99795676,Pocona,ADM3
275,6440.54545455,5673.20795492,5017.33333333,37.1700019836,6686.16666667,5753.17005866,5437.91666667,37.1700019836,6301.54545455,5544.28999695,4872.7,37.1700019836,6441.45454545,5464.61825063,5034.91666667,37.1700019836,6131.36363636,5257.60003752,4935.41666667,37.1700019836,6262.58333333,5528.55601825,4933.41666667,37.1700019836,6033.08333333,5527.13262057,5244.91666667,37.1700019836,6784.33333333,5182.948355,4315.71428571,37.1700019836,7192.0,5860.85295053,2442.0,22.0799999237,ADM3,275,275,BOL,BOL-ADM3-33444609B439401,Okinawa Uno,ADM3
276,6410.58333333,5996.1054524,5020.6,48.0100021362,6431.33333333,5942.81089999,5250.91666667,48.0100021362,6335.33333333,5938.85683811,5037.77777778,48.0100021362,6242.63636364,5821.36127629,5016.0,48.0100021362,5757.0,5458.90872359,4774.25,48.0100021362,6336.75,5905.57390374,5230.33333333,48.0100021362,6325.08333333,5878.23655627,5344.83333333,48.0100021362,6784.33333333,5668.37984067,4463.36363636,48.0100021362,7038.0,6005.12322636,2615.0,43.75,ADM3,276,276,BOL,BOL-ADM3-33444609B11056664,Warnes,ADM3
277,6298.63636364,5976.39238746,5020.6,19.6100006104,6286.36363636,5965.42028544,5160.66666667,19.6100006104,6331.81818182,5882.41594327,4626.9,19.6100006104,6089.81818182,5856.713652,5016.0,19.6100006104,5944.9,5554.83142751,4774.25,19.6100006104,6336.75,6045.8662195,5152.18181818,19.6100006104,6670.33333333,6092.1728294,5240.5,19.6100006104,7270.0,6175.32431418,4001.875,19.6100006104,7497.0,6527.04170495,6110.0,19.6100006104,ADM3,277,277,BOL,BOL-ADM3-33444609B54301679,General Saavedra,ADM3
278,7047.83333333,6054.42939724,4837.8,475.640014648,7649.36363636,6209.44407663,4884.54545455,475.640014648,7157.27272727,5965.03457839,4439.7,475.640014648,7137.7,6107.84049879,5039.16666667,475.640014648,7332.16666667,5509.18317144,3871.5,475.640014648,7040.25,5809.95539367,4574.3,475.640014648,6837.75,5678.30461409,4867.0,475.640014648,7664.4,5846.63039226,3486.85714286,475.640014648,9816.0,6646.15659583,0.0,457.320007324,ADM3,278,278,BOL,BOL-ADM3-33444609B10251116,Pailón,ADM3
279,6529.45454545,5781.56780775,5046.8,27.7400016785,6303.08333333,5790.34216472,5160.66666667,27.7400016785,6073.22222222,5561.10996581,4626.9,27.7400016785,6301.9,5626.64748352,5059.9,27.7400016785,6128.7,5368.63391039,4852.27272727,27.7400016785,6413.25,5774.20488488,5152.18181818,27.7400016785,6576.83333333,5802.24256015,5240.5,27.7400016785,7490.0,6204.14436494,4001.875,27.7400016785,8411.0,6763.03021394,6162.0,27.7400016785,ADM3,279,279,BOL,BOL-ADM3-33444609B49773042,Fernández Alonso,ADM3
280,6554.58333333,5923.62075312,5046.8,16.0500011444,6461.91666667,5788.53702098,5160.66666667,16.0500011444,6517.45454545,5714.83720316,4626.9,16.0500011444,6358.88888889,5776.79828805,5059.9,16.0500011444,6218.7,5511.90763575,4852.27272727,16.0500011444,6469.08333333,5913.7690922,5152.18181818,16.0500011444,6646.83333333,6161.90762268,5240.5,16.0500011444,7508.5,6414.25590289,4001.875,16.0500011444,7840.5,6927.86277572,5698.0,16.0500011444,ADM3,280,280,BOL,BOL-ADM3-33444609B82751741,Mineros,ADM3
281,8039.25,6586.68610548,5347.58333333,36.6699981689,8031.11111111,6825.41465065,5573.58333333,36.6699981689,7804.875,6645.95777484,5491.0,36.6699981689,7939.66666667,6721.40685804,5762.16666667,36.6699981689,7956.1,6263.92391767,4876.33333333,36.6699981689,7893.75,6161.2823728,4927.25,36.6699981689,7732.4,6539.43482647,5694.66666667,36.6699981689,8260.5,6356.50047286,4799.6,36.6399993896,9384.0,6684.82288992,3289.0,35.3400039673,ADM3,281,281,BOL,BOL-ADM3-33444609B58335505,Pampa Grande,ADM3
282,8100.0,7488.30916987,6007.18181818,27.2600002289,8215.71428571,7527.22223371,5912.09090909,27.2600002289,7938.0,7377.70412018,6190.75,27.2600002289,8137.0,7376.46584894,5970.41666667,27.2600002289,8121.0,7372.11432232,5525.91666667,27.2600002289,8076.875,7262.8135882,5414.75,27.2600002289,7945.83333333,7075.11379797,5694.66666667,27.2600002289,8886.0,6524.81192324,4799.6,27.2200012207,8557.0,7181.06022551,3182.5,26.4600009918,ADM3,282,282,BOL,BOL-ADM3-33444609B78053551,Mairana,ADM3
283,8047.5,7665.01355126,7307.9,70.8299942017,8033.75,7652.78203741,7116.2,70.8299942017,7800.16666667,7380.79877192,6690.5,70.8299942017,7720.8,7224.75424681,6295.42857143,70.8299942017,7871.875,7479.67532748,7053.58333333,70.8299942017,7760.66666667,7291.00584048,6785.33333333,70.8299942017,7600.36363636,7093.01251602,5740.42857143,70.8299942017,7986.8,6620.16059115,4754.33333333,70.8299942017,9425.0,7515.44694679,4927.0,69.8600006104,ADM3,283,283,BOL,BOL-ADM3-33444609B66013257,Puerto Villarroel,ADM3
284,6828.91666667,6379.88654175,5664.0,10.9700012207,7011.25,6309.58588746,5667.7,10.9700012207,6802.72727273,6207.57446387,5480.22222222,10.9700012207,6621.18181818,6050.99283554,5650.9,10.9700012207,6419.81818182,5691.77639033,5178.54545455,10.9700012207,6542.91666667,5995.27068267,5393.5,10.9700012207,6535.83333333,6015.65916834,5344.83333333,10.9700012207,6886.28571429,5566.92300802,4256.0,10.9700012207,7754.5,6488.2121058,4817.0,10.9700012207,ADM3,284,284,BOL,BOL-ADM3-33444609B84075203,Colpa Bélgica,ADM3
285,7654.91666667,6931.97206526,5399.75,468.890014648,7979.5,7196.80290562,5194.58333333,468.890014648,7816.54545455,7084.29642998,4390.41666667,468.890014648,7724.25,6983.4777633,5340.25,468.890014648,7755.0,7154.91062563,5586.91666667,468.890014648,7622.09090909,6897.90916092,5038.33333333,468.890014648,7713.72727273,6860.5383202,5011.72727273,468.890014648,8464.8,6847.38860303,4029.5,468.890014648,9953.0,7295.63436685,2764.0,467.890014648,ADM3,285,285,BOL,BOL-ADM3-33444609B58337466,Puerto Suarez,ADM3
286,7755.16666667,7172.49866112,6251.0,370.929992676,8026.25,7469.93690014,6660.58333333,370.929992676,7913.3,7355.26010436,6617.09090909,370.929992676,7815.58333333,7213.26333977,6386.0,370.929992676,7989.66666667,7449.36442278,6407.25,370.929992676,7915.91666667,7191.11251539,6286.83333333,370.929992676,7759.33333333,7071.12224217,6261.18181818,370.929992676,8271.2,7078.79491707,5366.42857143,370.929992676,9537.0,7337.80782684,4226.0,364.929992676,ADM3,286,286,BOL,BOL-ADM3-33444609B52930702,El Carmen Rivero Tórrez,ADM3
287,7608.08333333,7087.21027118,6601.7,250.63999939,7960.2,7357.67872952,6591.16666667,250.63999939,7882.16666667,7362.59848305,6779.4,250.63999939,7710.09090909,7112.54710592,6206.66666667,250.63999939,8054.0,7468.95272037,6944.08333333,250.63999939,7641.75,7155.9971181,6448.5,250.63999939,7890.66666667,6878.84439895,5852.45454545,250.63999939,8176.6,6975.57781876,4640.0,250.63999939,9517.0,7473.69402521,4770.5,249.63999939,ADM3,287,287,BOL,BOL-ADM3-33444609B32568642,Roboré,ADM3
288,7976.66666667,6897.61153928,3416.66666667,930.900024414,8169.7,6903.7675764,3612.16666667,930.900024414,7980.2,6953.68740494,2684.5,930.900024414,7862.08333333,6627.11794421,2342.58333333,930.900024414,8148.0,7024.64433156,1943.75,930.900024414,7982.63636364,6768.06840674,1461.91666667,930.900024414,7907.25,6735.27427678,1859.58333333,930.900024414,9004.4,6981.60989543,1503.2,930.900024414,9921.5,6859.28306867,0.0,817.959960938,ADM3,288,288,BOL,BOL-ADM3-33444609B83253902,San Matías,ADM3
289,7644.0,6399.5485121,4110.4,2451.92993164,7729.91666667,6276.31336638,3304.57142857,2451.92993164,7657.33333333,6406.20064091,3932.45454545,2451.92993164,7638.27272727,6396.98237236,4486.27272727,2451.92993164,7685.58333333,6079.05346988,3578.85714286,2451.92993164,7412.16666667,6246.66591547,4220.0,2451.92993164,7596.72727273,6117.74196926,4147.72727273,2451.92993164,8543.66666667,6339.29214133,3280.0,2451.92993164,9651.0,6572.22444936,2152.0,2442.30004883,ADM3,289,289,BOL,BOL-ADM3-33444609B85273692,Charagua,ADM3
290,7647.6,7004.09452597,5764.72727273,658.039916992,7912.81818182,7143.66289593,5636.27272727,658.039916992,7726.72727273,7116.50840568,5908.5,658.039916992,7418.27272727,6853.32369438,5557.66666667,658.039916992,7872.58333333,7137.90364113,5149.33333333,658.039916992,7648.5,6907.56413595,5343.41666667,658.039916992,7609.66666667,6580.70232331,4823.22222222,658.039916992,8723.16666667,6941.03303558,3451.2,658.039916992,9713.5,7243.16610575,727.0,590.959960938,ADM3,290,290,BOL,BOL-ADM3-33444609B21156081,San José,ADM3
291,7647.6,7063.2909517,5915.88888889,334.369995117,7882.45454545,7399.00971981,6382.75,334.369995117,7726.72727273,7201.65946922,6085.0,334.369995117,7371.16666667,6693.15048735,5625.08333333,334.369995117,7818.58333333,7408.14168423,6370.66666667,334.369995117,7500.0,7051.00480044,6011.5,334.369995117,7554.08333333,6898.99689579,5803.0,334.369995117,8723.16666667,7370.20254912,5592.2,334.369995117,9721.0,7048.1549005,3738.5,330.639984131,ADM3,291,291,BOL,BOL-ADM3-33444609B61104849,San Rafael,ADM3
292,5770.16666667,4474.26550855,3265.90909091,53.4199981689,6013.75,4775.75045841,3480.41666667,53.4199981689,5517.90909091,4458.79965336,3472.08333333,53.4199981689,5881.5,4622.49526142,3195.54545455,53.4199981689,5344.44444444,4270.22819548,2812.27272727,53.4199981689,5879.25,4606.85884074,3316.08333333,53.4199981689,5243.81818182,4513.39162369,3613.58333333,53.4199981689,6487.0,4673.54584945,2799.5,53.4199981689,8827.0,4397.01433895,1621.0,45.7699966431,ADM3,292,292,BOL,BOL-ADM3-33444609B74694029,Ayopaya,ADM3
293,8314.625,7187.46104112,1311.54545455,1675.57995605,8297.88888889,7328.00951874,2509.5,1675.57995605,8147.0,7182.19077174,2133.08333333,1675.57995605,8229.2,6836.65495207,1141.8,1675.57995605,8437.44444444,7249.74163018,4165.0,1675.57995605,8362.625,7073.95882144,3551.54545455,1675.57995605,8351.18181818,7155.49396631,3630.83333333,1675.57995605,9143.33333333,7307.40591905,3412.625,1675.57995605,9982.0,7206.45594312,0.0,1574.52001953,ADM3,293,293,BOL,BOL-ADM3-33444609B38230040,San Ignacio,ADM3
294,8215.375,7769.14307569,6396.66666667,558.929992676,8454.71428571,7981.07958013,6440.33333333,558.929992676,8216.5,7605.3466851,6004.44444444,558.929992676,7958.22222222,7405.45051308,5649.9,558.929992676,8313.4,7880.1937533,5913.0,558.929992676,8085.90909091,7641.0784273,6011.0,558.929992676,8521.66666667,7911.77684576,6184.5,558.929992676,8985.77777778,8098.978316,5295.71428571,558.929992676,9807.0,7681.82656339,0.0,534.469970703,ADM3,294,294,BOL,BOL-ADM3-33444609B93004293,Urubicha,ADM3
295,8168.125,7180.38571134,4944.18181818,600.849975586,8360.875,7242.67777182,4722.33333333,600.849975586,8112.25,7038.27411905,4980.0,600.849975586,8040.6,6881.5281785,4677.1,600.849975586,8239.09090909,7158.14875079,5134.27272727,600.849975586,8085.22222222,6986.52573699,4638.72727273,600.849975586,8504.45454545,7262.97751221,4867.91666667,600.849975586,9068.375,6907.52312084,2973.36363636,600.849975586,9758.0,6805.28795841,774.0,575.229980469,ADM3,295,295,BOL,BOL-ADM3-33444609B21187437,Baures,ADM3
296,7926.75,6767.55274168,5822.25,67.3199996948,8064.72727273,6977.34123428,6048.33333333,67.3199996948,7796.5,6528.55175577,5473.27272727,67.3199996948,7579.3,6506.78621112,5615.9,67.3199996948,7783.2,6549.01034067,5245.22222222,67.3199996948,7773.66666667,6792.34608678,5796.33333333,67.3199996948,8105.5,6749.5105646,5870.81818182,67.3199996948,8628.54545455,6575.05517188,4907.375,67.3199996948,9592.0,6982.26973334,3721.0,67.3199996948,ADM3,296,296,BOL,BOL-ADM3-33444609B59063344,Trinidad,ADM3
297,7503.77777778,7023.54152543,6459.5,83.8800048828,7923.11111111,7327.08985603,6768.0,83.8800048828,7648.0,6906.29540259,6291.0,83.8800048828,7457.83333333,6916.63208887,6291.0,83.8800048828,7694.09090909,7119.96970745,6060.90909091,83.8800048828,7523.27272727,6901.6061671,6354.54545455,83.8800048828,7557.66666667,6809.01482571,5825.83333333,83.8800048828,7831.16666667,7116.29014628,5989.0,83.8800048828,8949.0,6682.03082811,3403.0,68.2000045776,ADM3,297,297,BOL,BOL-ADM3-33444609B54102559,San Antonio de Lomerio,ADM3
298,8152.4,6794.2182938,4007.75,85.1900024414,7965.375,6774.97038747,4094.41666667,85.1900024414,7874.22222222,6338.47856111,3743.58333333,85.1900024414,8006.33333333,6453.66422494,3998.5,85.1900024414,8231.25,6585.6503795,3590.75,85.1900024414,7978.0,6499.14561924,3828.66666667,85.1900024414,8560.75,6262.7617509,3985.625,85.1900024414,8709.0,5734.9998153,2850.0,83.1900024414,9509.0,5431.55050001,189.0,81.9599990845,ADM3,298,298,BOL,BOL-ADM3-33444609B66575543,Pojo,ADM3
299,8092.0,7658.35948998,6892.72727273,78.9600067139,8074.9,7621.60705906,6949.16666667,78.9600067139,7901.875,7437.4288847,6686.8,78.9600067139,8000.8,7323.27850926,6369.66666667,78.9600067139,8013.3,7553.19468077,6758.41666667,78.9600067139,7975.9,7382.36366831,6732.58333333,78.9600067139,7912.66666667,6936.55169368,5746.33333333,78.9600067139,8709.0,6683.37979657,2817.0,76.9800033569,9111.0,7340.66169845,3367.0,73.3600006104,ADM3,299,299,BOL,BOL-ADM3-33444609B6351519,Entre Ríos,ADM3
300,5832.83333333,4689.43911182,3301.5,52.4599990845,5761.91666667,4772.03431025,3321.91666667,52.4599990845,5645.33333333,4775.28244611,3409.41666667,52.4599990845,5596.0,4905.00969834,3668.33333333,52.4599990845,5558.5,4477.22003168,3309.66666667,52.4599990845,5587.58333333,4454.54417179,3202.5,52.4599990845,5563.83333333,4491.16605109,3260.58333333,52.4599990845,6951.0,4820.96289462,2953.33333333,52.4599990845,8738.0,5651.75801261,2701.0,52.4599990845,ADM3,300,300,BOL,BOL-ADM3-33444609B40832379,Poroma,ADM3
301,7952.0,5842.6595673,3698.4,18.9799995422,7632.8,5837.60443634,3840.6,18.9799995422,7562.0,5214.5947457,3591.85714286,18.9799995422,7800.5,5620.4735642,3591.83333333,18.9799995422,7539.6,5628.70618953,3834.0,18.9799995422,7312.0,5697.91758767,4064.16666667,18.9799995422,6950.16666667,5365.93618318,4518.72727273,18.9799995422,5933.25,4594.04691895,1458.0,18.1500015259,8888.0,5961.49138705,2408.0,15.279999733,ADM3,301,301,BOL,BOL-ADM3-33444609B77419578,Colomi,ADM3
302,3926.25,3358.57412277,2880.41666667,15.470000267,4018.41666667,3387.93577215,2878.5,15.470000267,4107.41666667,3400.41954785,2978.25,15.470000267,4154.83333333,3440.52816433,2947.90909091,15.470000267,3975.08333333,3471.55110684,2939.83333333,15.470000267,4402.83333333,3730.89656669,3340.41666667,15.470000267,5329.0,4530.53261692,3914.5,15.470000267,5751.16666667,4331.08238286,2943.72727273,15.470000267,8036.0,6145.25523681,3689.0,15.470000267,ADM3,302,302,BOL,BOL-ADM3-33444609B47454413,Alalay,ADM3
303,4353.41666667,3567.33461243,2732.16666667,21.8899993896,4325.0,3636.57947404,2737.08333333,21.8899993896,4520.66666667,3780.54520911,2924.75,21.8899993896,4803.91666667,3832.06483325,2921.58333333,21.8899993896,4338.08333333,3542.53269627,2769.08333333,21.8899993896,4579.33333333,3730.03742269,3187.41666667,21.8899993896,5144.83333333,4476.96300162,3829.41666667,21.8899993896,6369.2,4598.32853223,3296.77777778,21.8899993896,8301.0,6326.18163951,4657.0,21.8899993896,ADM3,303,303,BOL,BOL-ADM3-33444609B95117685,Vila Vila,ADM3
304,8169.4,7338.62681384,5189.54545455,1251.59008789,8302.5,7496.91892638,5435.27272727,1251.59008789,8047.125,7191.07910237,4910.72727273,1251.59008789,8042.63636364,7119.54727614,4801.0,1251.59008789,8186.41666667,7291.37205838,5112.16666667,1251.59008789,8218.18181818,7272.16665163,5184.5,1251.59008789,8347.09090909,7314.42888638,5368.58333333,1251.59008789,9548.2,7286.16319118,3603.5,1251.59008789,9991.0,7295.83118646,802.0,1174.48999023,ADM3,304,304,BOL,BOL-ADM3-33444609B5346742,Ixiamas,ADM3
305,7619.25,5988.97352563,3576.25,27.2999992371,7808.66666667,6136.54627169,3592.58333333,27.2999992371,7536.625,5830.77229538,3282.16666667,27.2999992371,7833.90909091,5809.06244505,3394.66666667,27.2999992371,8047.0,5846.96736269,3104.16666667,27.2999992371,7702.36363636,5417.01062061,3432.7,27.2999992371,7846.5,4973.13439762,3312.75,27.2999992371,8561.5,5386.43972763,1535.33333333,27.2999992371,9714.0,6474.99563768,1966.0,12.0699996948,ADM3,305,305,BOL,BOL-ADM3-33444609B73132405,Ayata,ADM3
